NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
instruction	0.005154639175257732			believe	0.005154639175257732	revoke	0.020618556701030927
opportunity	0.005154639175257732			include base	0.0029455081001472753	ight	0.005154639175257732
mail	0.013254786450662739			continue process	0.007363770250368188	cookie	0.03608247422680412
e	0.011045655375552283			justify	0.005154639175257732	opt	0.06701030927835051
transfer	0.010309278350515464			click	0.005154639175257732	accept	0.015463917525773196
partys	0.005154639175257732			have	0.008836524300441826	need	0.010309278350515464
task	0.010309278350515464			erase	0.004418262150220913	work	0.005154639175257732
performance	0.005154639175257732			include	0.050073637702503684	google	0.020618556701030927
database	0.005154639175257732			consider	0.005154639175257732	analytics	0.015463917525773196
removal	0.005154639175257732			affect	0.010309278350515464	service	0.05670103092783505
extent	0.015463917525773196			automate	0.012518409425625921	activity	0.015463917525773196
addition	0.020618556701030927			produce	0.005154639175257732	available	0.010309278350515464
portability	0.005154639175257732			enable	0.014727540500736377	add	0.005154639175257732
device location	0.003681885125184094			close	0.005154639175257732	instal	0.005154639175257732
device privacy setting	0.003681885125184094			read	0.005154639175257732	having	0.005154639175257732
location sharing	0.003681885125184094			block	0.0066273932253313695	flurry	0.005154639175257732
site service application	0.003681885125184094			contest	0.005154639175257732	prevent	0.03608247422680412
technology	0.005154639175257732			stop process	0.011045655375552283	share	0.02577319587628866
device	0.029455081001472753			restrict stop	0.007363770250368188	url	0.010309278350515464
tool	0.010309278350515464			demand	0.005154639175257732	visit	0.010309278350515464
type	0.015463917525773196			remove	0.005154639175257732	page	0.005154639175257732
information object	0.003681885125184094			cease	0.013254786450662739	condition	0.005154639175257732
instance	0.005154639175257732			object restrict	0.003681885125184094	forth	0.005154639175257732
profiling	0.04933726067746686			consent	0.010309278350515464	set	0.010309278350515464
subject	0.009572901325478646			meet	0.010309278350515464	advertising	0.03608247422680412
objection”below	0.003681885125184094			allow	0.010309278350515464	personalized	0.010309278350515464
provision	0.015463917525773196			deny	0.005154639175257732	decide	0.020618556701030927
restriction	0.010309278350515464			offer	0.004418262150220913	experience	0.010309278350515464
disclosure	0.015463917525773196			comply	0.010309278350515464	withdrawal	0.010309278350515464
right interest	0.0029455081001472753			login	0.005154639175257732	mopubs	0.005154639175257732
unsubscribe link	0.003681885125184094			exchange	0.004418262150220913	switzerland	0.010309278350515464
charge	0.005154639175257732			adjust	0.010309278350515464	identify	0.005154639175257732
datum processing	0.003681885125184094			place	0.004418262150220913	control	0.005154639175257732
contact detail	0.003681885125184094			alert	0.004418262150220913	european	0.015463917525773196
explanation	0.005154639175257732			modify	0.005154639175257732	request	0.041237113402061855
effect	0.005154639175257732			lodge	0.004418262150220913	note	0.015463917525773196
marketing processing	0.0029455081001472753			conduct	0.003681885125184094	area	0.010309278350515464
way	0.005154639175257732			supply	0.004418262150220913	kingdom	0.005154639175257732
future	0.005154639175257732			deactivate	0.004418262150220913	live	0.010309278350515464
user profile	0.003681885125184094			execute	0.010309278350515464	continue	0.020618556701030927
compilation	0.005154639175257732			submit	0.004418262150220913	economic	0.010309278350515464
balance	0.005154639175257732			pursue	0.005154639175257732	united	0.010309278350515464
user information	0.003681885125184094			reside	0.010309278350515464	contact	0.07216494845360824
function	0.005154639175257732			defend	0.005154639175257732	mopub	0.005154639175257732
accuracy	0.005154639175257732			assert	0.005154639175257732	independent	0.005154639175257732
interest rule	0.007363770250368188			serve	0.005154639175257732	states	0.005154639175257732
balancing	0.015463917525773196			apply	0.0066273932253313695	choice	0.010309278350515464
-email-	0.004418262150220913			stop use	0.0022091310751104565	locate	0.005154639175257732
decision making	0.003681885125184094			keep	0.0014727540500736377	inform	0.015463917525773196
marketing analytic	0.0029455081001472753			see	0.005891016200294551	country	0.010309278350515464
game	0.005154639175257732			processing	0.0007363770250368188	partners	0.005154639175257732
user license	0.003681885125184094			keep use	0.0007363770250368188	controller	0.005154639175257732
app	0.0066273932253313695			corresponding	0.0007363770250368188	respect	0.005154639175257732
safety setting	0.003681885125184094			take	0.0007363770250368188	current	0.010309278350515464
privacy	0.008100147275405008			de	0.0007363770250368188	declaration	0.005154639175257732
notification	0.005154639175257732			call	0.0014727540500736377	separate	0.005154639175257732
display	0.005154639175257732					procedure	0.015463917525773196
processing activity	0.003681885125184094					double	0.005154639175257732
requirement	0.005154639175257732					issue	0.005154639175257732
consent contract	0.003681885125184094					subject	0.02577319587628866
research activity	0.0029455081001472753					legislator	0.005154639175257732
cookie feature	0.003681885125184094					relate	0.07216494845360824
site	0.005154639175257732					concern	0.041237113402061855
collection use	0.003681885125184094					point	0.015463917525773196
app information	0.003681885125184094					grant	0.005154639175257732
example	0.005154639175257732					paypal	0.005154639175257732
service e	0.0029455081001472753					handling	0.005154639175257732
product	0.005154639175257732					possibility	0.005154639175257732
obligation	0.010309278350515464					option	0.005154639175257732
action	0.004418262150220913					digital	0.005154639175257732
login setting	0.003681885125184094					alliances	0.005154639175257732
network	0.005154639175257732					state	0.010309278350515464
internet browser	0.003681885125184094					website	0.010309278350515464
transmission	0.005154639175257732					apart	0.005154639175257732
para	0.005154639175257732					link	0.010309278350515464
interest right	0.007363770250368188					advertisement	0.005154639175257732
establishment exercise	0.003681885125184094					following	0.010309278350515464
claim	0.010309278350515464					destroy	0.005154639175257732
defense	0.005154639175257732					destruction	0.005154639175257732
operation	0.008100147275405008					retention	0.005154639175257732
processing operation	0.007363770250368188					recovery	0.005154639175257732
letter f	0.0014727540500736377					method	0.005154639175257732
paragraph	0.007363770250368188					past	0.005154639175257732
sentence	0.005154639175257732					period	0.005154639175257732
ofinterest rule	0.003681885125184094					handle	0.005154639175257732
business	0.005154639175257732					privacy	0.02577319587628866
choicesyou	0.005154639175257732					policy	0.010309278350515464
offer	0.005154639175257732					analytic	0.010309278350515464
relation	0.005154639175257732					agree	0.010309278350515464
child	0.005154639175257732					store	0.020618556701030927
support section	0.003681885125184094					case	0.020618556701030927
contact form	0.003681885125184094					promotion	0.005154639175257732
country website	0.003681885125184094					collection	0.015463917525773196
message	0.005154639175257732					collect	0.020618556701030927
national	0.008836524300441826					solely	0.015463917525773196
citizen	0.010309278350515464					disclose	0.005154639175257732
exercise	0.0066273932253313695					require	0.005154639175257732
letter e	0.0014727540500736377					behalf	0.005154639175257732
data processing base	0.0007363770250368188					obtain	0.015463917525773196
accord	0.0007363770250368188					necessary	0.020618556701030927
permit	0.0014727540500736377					applicable	0.015463917525773196
note	0.0007363770250368188					unless	0.015463917525773196
consent issue	0.0007363770250368188					doubt	0.005154639175257732
datum concern	0.005154639175257732					device	0.03608247422680412
base	0.0029455081001472753					ad	0.005154639175257732
grant	0.0007363770250368188					identifier	0.005154639175257732
option state	0.0007363770250368188					reset	0.005154639175257732
store	0.0007363770250368188					change	0.020618556701030927
contact	0.008100147275405008					choose	0.015463917525773196
interest base advertising	0.0007363770250368188					unsubscribe	0.010309278350515464
location	0.0022091310751104565					promotional	0.010309278350515464
device permit	0.0007363770250368188					receive	0.005154639175257732
block delete	0.0007363770250368188					account	0.010309278350515464
information base	0.0007363770250368188					communication	0.010309278350515464
decision base	0.0007363770250368188					mail	0.015463917525773196
override ground	0.0007363770250368188					opportunity	0.005154639175257732
datum base	0.0014727540500736377					follow	0.010309278350515464
marketing processing base	0.0007363770250368188					instruction	0.005154639175257732
data concern	0.0007363770250368188					transfer	0.010309278350515464
process base	0.0022091310751104565					let	0.020618556701030927
contact -email-	0.0007363770250368188					task	0.010309278350515464
profiling base	0.0014727540500736377					performance	0.005154639175257732
marketing purpose base	0.0007363770250368188					partys	0.005154639175257732
override	0.0007363770250368188					database	0.005154639175257732
advertising id	0.0007363770250368188					removal	0.005154639175257732
exchange	0.0007363770250368188					extent	0.015463917525773196
place	0.0007363770250368188					portability	0.005154639175257732
store cookie	0.0007363770250368188					addition	0.015463917525773196
datum conduct	0.0007363770250368188					similarly	0.005154639175257732
processing base	0.0014727540500736377					location	0.005154639175257732
marketing relate purpose	0.0007363770250368188					access	0.005154639175257732
list	0.0014727540500736377					decline	0.005154639175257732
personal	0.0014727540500736377					turn	0.005154639175257732
users	0.0014727540500736377					additional	0.005154639175257732
add	0.0014727540500736377					technology	0.005154639175257732
experience	0.0029455081001472753					site	0.010309278350515464
destruction	0.0014727540500736377					tool	0.010309278350515464
retention	0.0014727540500736377					application	0.005154639175257732
period	0.0014727540500736377					employ	0.005154639175257732
policy	0.0014727540500736377					block	0.010309278350515464
analytic	0.0029455081001472753					like	0.010309278350515464
promotion	0.0014727540500736377					type	0.015463917525773196
ad	0.0014727540500736377					apply	0.010309278350515464
identifier	0.0014727540500736377					update	0.005154639175257732
application	0.0014727540500736377					correct	0.005154639175257732
unsubscribe	0.0014727540500736377					explain	0.010309278350515464
profile	0.0014727540500736377					undertake	0.005154639175257732
rule	0.004418262150220913					instance	0.005154639175257732
making	0.0014727540500736377					overmobile	0.005154639175257732
license	0.0014727540500736377					compelling	0.020618556701030927
safety	0.0014727540500736377					remember	0.005154639175257732
contract	0.0014727540500736377					automate	0.015463917525773196
feature	0.0014727540500736377					profiling	0.05154639175257732
login	0.0014727540500736377					refuse	0.030927835051546393
internet	0.0014727540500736377					include	0.05670103092783505
establishment	0.0014727540500736377					successful	0.005154639175257732
letter	0.0014727540500736377					believe	0.005154639175257732
ofinterest	0.0014727540500736377					outweigh	0.005154639175257732
form	0.0014727540500736377					provision	0.015463917525773196
support	0.0014727540500736377					restriction	0.010309278350515464
						disclosure	0.015463917525773196
						hey	0.005154639175257732
						lawful	0.005154639175257732
						iii	0.005154639175257732
						relevant	0.010309278350515464
						justify	0.005154639175257732
						specific	0.005154639175257732
						free	0.005154639175257732
						commercial	0.005154639175257732
						charge	0.005154639175257732
						click	0.005154639175257732
						future	0.010309278350515464
						far	0.010309278350515464
						erase	0.005154639175257732
						immediately	0.005154639175257732
						consider	0.005154639175257732
						explanation	0.005154639175257732
						affect	0.010309278350515464
						significantly	0.005154639175257732
						effect	0.005154639175257732
						produce	0.005154639175257732
						netmarble	0.005154639175257732
						department	0.005154639175257732
						way	0.005154639175257732
						finally	0.005154639175257732
						profile	0.005154639175257732
						corresponding	0.010309278350515464
						compilation	0.005154639175257732
						naturally	0.005154639175257732
						identifiable	0.005154639175257732
						balance	0.005154639175257732
						icbc	0.005154639175257732
						enable	0.015463917525773196
						function	0.005154639175257732
						banking	0.005154639175257732
						mobile	0.020618556701030927
						close	0.005154639175257732
						accuracy	0.005154639175257732
						contest	0.005154639175257732
						read	0.005154639175257732
						rule	0.015463917525773196
						balancing	0.015463917525773196
						eu	0.02577319587628866
						ii	0.005154639175257732
						uber	0.005154639175257732
						making	0.005154639175257732
						remove	0.005154639175257732
						game	0.005154639175257732
						demand	0.005154639175257732
						able	0.020618556701030927
						separately	0.005154639175257732
						cease	0.015463917525773196
						license	0.005154639175257732
						app	0.010309278350515464
						automatically	0.005154639175257732
						safety	0.005154639175257732
						twitter	0.005154639175257732
						notification	0.005154639175257732
						display	0.005154639175257732
						contractual	0.010309278350515464
						requirement	0.005154639175257732
						meet	0.010309278350515464
						don	0.005154639175257732
						contract	0.005154639175257732
						deny	0.005154639175257732
						allow	0.010309278350515464
						feature	0.005154639175257732
						simple	0.005154639175257732
						android	0.005154639175257732
						ios	0.005154639175257732
						behavioral	0.005154639175257732
						apple	0.005154639175257732
						id	0.005154639175257732
						online	0.005154639175257732
						example	0.005154639175257732
						offer	0.010309278350515464
						non	0.010309278350515464
						essential	0.005154639175257732
						obligation	0.010309278350515464
						comply	0.010309278350515464
						product	0.005154639175257732
						long	0.015463917525773196
						informed	0.005154639175257732
						action	0.005154639175257732
						login	0.005154639175257732
						facebook	0.005154639175257732
						network	0.005154639175257732
						social	0.005154639175257732
						exchange	0.005154639175257732
						previously	0.010309278350515464
						alert	0.005154639175257732
						adjust	0.010309278350515464
						place	0.005154639175257732
						internet	0.005154639175257732
						transmission	0.005154639175257732
						modify	0.005154639175257732
						15	0.005154639175257732
						conduct	0.005154639175257732
						para	0.005154639175257732
						lodge	0.005154639175257732
						supply	0.005154639175257732
						claim	0.010309278350515464
						establishment	0.005154639175257732
						defense	0.005154639175257732
						java	0.005154639175257732
						deactivate	0.005154639175257732
						operation	0.015463917525773196
						execute	0.010309278350515464
						letter	0.005154639175257732
						sentence	0.005154639175257732
						ofinterest	0.005154639175257732
						limited	0.005154639175257732
						business	0.005154639175257732
						submit	0.005154639175257732
						responsible	0.005154639175257732
						choicesyou	0.005154639175257732
						support	0.005154639175257732
						form	0.005154639175257732
						message	0.005154639175257732
						local	0.005154639175257732
						citizen	0.010309278350515464
						pursuant	0.005154639175257732
						national	0.010309278350515464
						reside	0.010309278350515464
						assert	0.005154639175257732
						defend	0.005154639175257732
						serve	0.005154639175257732
						alternatively	0.005154639175257732
